datetime,target_code,bar_idx
2019-08-12,518880,2335
2019-08-13,518880,2336
2019-08-14,518880,2337
2019-08-15,518880,2338
2019-08-16,510050,2339
2019-08-19,512880,2340
2019-08-20,510050,2341
2019-08-21,510050,2342
2019-08-22,512100,2343
2019-08-23,510050,2344
2019-08-26,510050,2345
2019-08-27,510500,2346
2019-08-28,510500,2347
2019-08-29,510500,2348
2019-08-30,510300,2349
2019-09-02,510500,2350
2019-09-03,510500,2351
2019-09-04,510500,2352
2019-09-05,510500,2353
2019-09-06,518880,2354
2019-09-09,512100,2355
2019-09-10,512100,2356
2019-09-11,512100,2357
2019-09-12,512100,2358
2019-09-16,510500,2359
2019-09-17,510500,2360
2019-09-18,512880,2361
2019-09-19,159949,2362
2019-09-20,159949,2363
2019-09-23,159949,2364
2019-09-24,,2365
2019-09-25,159949,2366
2019-09-26,512100,2367
2019-09-27,512100,2368
2019-09-30,512100,2369
2019-10-08,510050,2370
2019-10-09,510500,2371
2019-10-10,510500,2372
2019-10-11,512880,2373
2019-10-14,518880,2374
2019-10-15,518880,2375
2019-10-16,518880,2376
2019-10-17,518880,2377
2019-10-18,512880,2378
2019-10-21,,2379
2019-10-22,,2380
2019-10-23,,2381
2019-10-24,512880,2382
2019-10-25,159949,2383
2019-10-28,159949,2384
2019-10-29,512880,2385
2019-10-30,512880,2386
2019-10-31,,2387
2019-11-01,510300,2388
2019-11-04,510050,2389
2019-11-05,510050,2390
2019-11-06,510300,2391
2019-11-07,510300,2392
2019-11-08,510300,2393
2019-11-11,510300,2394
2019-11-12,510300,2395
2019-11-13,518880,2396
2019-11-14,518880,2397
2019-11-15,512880,2398
2019-11-18,518880,2399
2019-11-19,159949,2400
2019-11-20,159949,2401
2019-11-21,159949,2402
2019-11-22,159949,2403
2019-11-25,159949,2404
2019-11-26,159949,2405
2019-11-27,159949,2406
2019-11-28,159949,2407
2019-11-29,159949,2408
2019-12-02,512880,2409
2019-12-03,159949,2410
2019-12-04,510050,2411
2019-12-05,510050,2412
2019-12-06,510500,2413
2019-12-09,510500,2414
2019-12-10,510500,2415
2019-12-11,510500,2416
2019-12-12,510500,2417
2019-12-13,510500,2418
2019-12-16,510500,2419
2019-12-17,510300,2420
2019-12-18,512880,2421
2019-12-19,512100,2422
2019-12-20,512100,2423
2019-12-23,159949,2424
2019-12-24,512100,2425
2019-12-25,512880,2426
2019-12-26,512880,2427
2019-12-27,512880,2428
2019-12-30,510050,2429
2019-12-31,512880,2430
2020-01-02,512880,2431
2020-01-03,518880,2432
2020-01-06,518880,2433
2020-01-07,518880,2434
2020-01-08,518880,2435
2020-01-09,518880,2436
2020-01-10,518880,2437
2020-01-13,518880,2438
2020-01-14,510500,2439
2020-01-15,510500,2440
2020-01-16,510500,2441
2020-01-17,510500,2442
2020-01-20,159949,2443
2020-01-21,159949,2444
2020-01-22,159949,2445
2020-01-23,159949,2446
2020-02-03,159949,2447
2020-02-04,512880,2448
2020-02-05,512100,2449
2020-02-06,159949,2450
2020-02-07,159949,2451
2020-02-10,159949,2452
2020-02-11,159949,2453
2020-02-12,510300,2454
2020-02-13,159949,2455
2020-02-14,159949,2456
2020-02-17,510500,2457
2020-02-18,510300,2458
2020-02-19,512100,2459
2020-02-20,510050,2460
2020-02-21,518880,2461
2020-02-24,518880,2462
2020-02-25,518880,2463
2020-02-26,518880,2464
2020-02-27,518880,2465
2020-02-28,510050,2466
2020-03-02,510500,2467
2020-03-03,510050,2468
2020-03-04,159949,2469
2020-03-05,510050,2470
2020-03-06,512880,2471
2020-03-09,159949,2472
2020-03-10,510300,2473
2020-03-11,512880,2474
2020-03-12,159949,2475
2020-03-13,510500,2476
2020-03-16,159949,2477
2020-03-17,510500,2478
2020-03-18,512880,2479
2020-03-19,510500,2480
2020-03-20,518880,2481
2020-03-23,518880,2482
2020-03-24,518880,2483
2020-03-25,518880,2484
2020-03-26,518880,2485
2020-03-27,518880,2486
2020-03-30,518880,2487
2020-03-31,510050,2488
2020-04-01,510050,2489
2020-04-02,510050,2490
2020-04-03,510050,2491
2020-04-07,510050,2492
2020-04-08,518880,2493
2020-04-09,,2494
2020-04-10,510050,2495
2020-04-13,510050,2496
2020-04-14,510300,2497
2020-04-15,518880,2498
2020-04-16,518880,2499
2020-04-17,510300,2500
2020-04-20,512100,2501
2020-04-21,510500,2502
2020-04-22,510500,2503
2020-04-23,,2504
2020-04-24,512880,2505
2020-04-27,510050,2506
2020-04-28,510300,2507
2020-04-29,510050,2508
2020-04-30,510300,2509
2020-05-06,510500,2510
2020-05-07,510500,2511
2020-05-08,510300,2512
2020-05-11,510500,2513
2020-05-12,510300,2514
2020-05-13,,2515
2020-05-14,,2516
2020-05-15,,2517
2020-05-18,518880,2518
2020-05-19,518880,2519
2020-05-20,512100,2520
2020-05-21,518880,2521
2020-05-22,518880,2522
2020-05-25,,2523
2020-05-26,,2524
2020-05-27,512100,2525
2020-05-28,510050,2526
2020-05-29,159949,2527
2020-06-01,512100,2528
2020-06-02,159949,2529
2020-06-03,159949,2530
2020-06-04,512880,2531
2020-06-05,512880,2532
2020-06-08,510500,2533
2020-06-09,510300,2534
2020-06-10,510300,2535
2020-06-11,510500,2536
2020-06-12,510500,2537
2020-06-15,510050,2538
2020-06-16,510050,2539
2020-06-17,510050,2540
2020-06-18,510050,2541
2020-06-19,510050,2542
2020-06-22,512880,2543
2020-06-23,510500,2544
2020-06-24,512880,2545
2020-06-29,512880,2546
2020-06-30,510500,2547
2020-07-01,510300,2548
2020-07-02,510300,2549
2020-07-03,512880,2550
2020-07-06,510500,2551
2020-07-07,512880,2552
2020-07-08,510050,2553
2020-07-09,510050,2554
2020-07-10,512100,2555
2020-07-13,512100,2556
2020-07-14,512100,2557
2020-07-15,159949,2558
2020-07-16,159949,2559
2020-07-17,159949,2560
2020-07-20,159949,2561
2020-07-21,518880,2562
2020-07-22,518880,2563
2020-07-23,518880,2564
2020-07-24,518880,2565
2020-07-27,518880,2566
2020-07-28,518880,2567
2020-07-29,518880,2568
2020-07-30,518880,2569
2020-07-31,518880,2570
2020-08-03,518880,2571
2020-08-04,518880,2572
2020-08-05,518880,2573
2020-08-06,518880,2574
2020-08-07,518880,2575
2020-08-10,518880,2576
2020-08-11,518880,2577
2020-08-12,518880,2578
2020-08-13,518880,2579
2020-08-14,510300,2580
2020-08-17,512880,2581
2020-08-18,518880,2582
2020-08-19,510050,2583
2020-08-20,510050,2584
2020-08-21,512100,2585
2020-08-24,510050,2586
2020-08-25,510050,2587
2020-08-26,510500,2588
2020-08-27,,2589
2020-08-28,510500,2590
2020-08-31,,2591
2020-09-01,,2592
2020-09-02,510050,2593
2020-09-03,,2594
2020-09-04,512480,2595
2020-09-07,512480,2596
2020-09-08,,2597
2020-09-09,159949,2598
2020-09-10,515880,2599
2020-09-11,512100,2600
2020-09-14,518880,2601
2020-09-15,518880,2602
2020-09-16,515880,2603
2020-09-17,518880,2604
2020-09-18,512880,2605
2020-09-21,512880,2606
2020-09-22,518880,2607
2020-09-23,512100,2608
2020-09-24,512100,2609
2020-09-25,,2610
2020-09-28,,2611
2020-09-29,510500,2612
2020-09-30,510500,2613
2020-10-09,510500,2614
2020-10-12,512480,2615
2020-10-13,512480,2616
2020-10-14,512480,2617
2020-10-15,510300,2618
2020-10-16,510300,2619
2020-10-19,510500,2620
2020-10-20,159949,2621
2020-10-21,512480,2622
2020-10-22,518880,2623
2020-10-23,159949,2624
2020-10-26,,2625
2020-10-27,,2626
2020-10-28,510300,2627
2020-10-29,510300,2628
2020-10-30,512480,2629
2020-11-02,512880,2630
2020-11-03,518880,2631
2020-11-04,510500,2632
2020-11-05,510500,2633
2020-11-06,510500,2634
2020-11-09,510300,2635
2020-11-10,512480,2636
2020-11-11,512480,2637
2020-11-12,512480,2638
2020-11-13,512480,2639
2020-11-16,512480,2640
2020-11-17,512480,2641
2020-11-18,510050,2642
2020-11-19,515880,2643
2020-11-20,510500,2644
2020-11-23,510050,2645
2020-11-24,518880,2646
2020-11-25,510050,2647
2020-11-26,518880,2648
2020-11-27,510050,2649
2020-11-30,510050,2650
2020-12-01,510050,2651
2020-12-02,512880,2652
2020-12-03,512880,2653
2020-12-04,510300,2654
2020-12-07,512880,2655
2020-12-08,512880,2656
2020-12-09,512880,2657
2020-12-10,518880,2658
2020-12-11,515880,2659
2020-12-14,512100,2660
2020-12-15,159949,2661
2020-12-16,515880,2662
2020-12-17,510050,2663
2020-12-18,510050,2664
2020-12-21,159949,2665
2020-12-22,159949,2666
2020-12-23,159949,2667
2020-12-24,159949,2668
2020-12-25,159949,2669
2020-12-28,159949,2670
2020-12-29,159949,2671
2020-12-30,159949,2672
2020-12-31,159949,2673
2021-01-04,512100,2674
2021-01-05,512100,2675
2021-01-06,512100,2676
2021-01-07,512100,2677
2021-01-08,510500,2678
2021-01-11,510500,2679
2021-01-12,510500,2680
2021-01-13,510500,2681
2021-01-14,512880,2682
2021-01-15,512880,2683
2021-01-18,510050,2684
2021-01-19,512480,2685
2021-01-20,515880,2686
2021-01-21,510050,2687
2021-01-22,510500,2688
2021-01-25,510050,2689
2021-01-26,510500,2690
2021-01-27,510500,2691
2021-01-28,510500,2692
2021-01-29,515880,2693
2021-02-01,515880,2694
2021-02-02,510300,2695
2021-02-03,512480,2696
2021-02-04,512100,2697
2021-02-05,512100,2698
2021-02-08,512100,2699
2021-02-09,512100,2700
2021-02-10,518880,2701
2021-02-18,518880,2702
2021-02-19,510300,2703
2021-02-22,512100,2704
2021-02-23,510500,2705
2021-02-24,510500,2706
2021-02-25,510500,2707
2021-02-26,,2708
2021-03-01,510500,2709
2021-03-02,512100,2710
2021-03-03,,2711
2021-03-04,512480,2712
2021-03-05,518880,2713
2021-03-08,512480,2714
2021-03-09,515880,2715
2021-03-10,,2716
2021-03-11,512480,2717
2021-03-12,512480,2718
2021-03-15,512480,2719
2021-03-16,512480,2720
2021-03-17,512480,2721
2021-03-18,159949,2722
2021-03-19,159949,2723
2021-03-22,159949,2724
2021-03-23,159949,2725
2021-03-24,518880,2726
2021-03-25,159949,2727
2021-03-26,159949,2728
2021-03-29,512480,2729
2021-03-30,512480,2730
2021-03-31,512480,2731
2021-04-01,512480,2732
2021-04-02,512480,2733
2021-04-06,518880,2734
2021-04-07,513090,2735
2021-04-08,510500,2736
2021-04-09,510050,2737
2021-04-12,510050,2738
2021-04-13,510050,2739
2021-04-14,510500,2740
2021-04-15,518880,2741
2021-04-16,510500,2742
2021-04-19,515880,2743
2021-04-20,515880,2744
2021-04-21,515880,2745
2021-04-22,512880,2746
2021-04-23,510050,2747
2021-04-26,159949,2748
2021-04-27,510500,2749
2021-04-28,159949,2750
2021-04-29,159949,2751
2021-04-30,159949,2752
2021-05-06,159949,2753
2021-05-07,512480,2754
2021-05-10,518880,2755
2021-05-11,518880,2756
2021-05-12,512480,2757
2021-05-13,512100,2758
2021-05-14,512880,2759
2021-05-17,512880,2760
2021-05-18,518880,2761
2021-05-19,510050,2762
2021-05-20,510050,2763
2021-05-21,510300,2764
2021-05-24,518880,2765
2021-05-25,510300,2766
2021-05-26,510050,2767
2021-05-27,510050,2768
2021-05-28,510050,2769
2021-05-31,510050,2770
2021-06-01,510050,2771
2021-06-02,515880,2772
2021-06-03,515880,2773
2021-06-04,510050,2774
2021-06-07,515880,2775
2021-06-08,512100,2776
2021-06-09,512480,2777
2021-06-10,512100,2778
2021-06-11,512480,2779
2021-06-15,512480,2780
2021-06-16,512480,2781
2021-06-17,512480,2782
2021-06-18,512480,2783
2021-06-21,512480,2784
2021-06-22,512480,2785
2021-06-23,512480,2786
2021-06-24,512480,2787
2021-06-25,512480,2788
2021-06-28,512480,2789
2021-06-29,512480,2790
2021-06-30,510500,2791
2021-07-01,512480,2792
2021-07-02,512100,2793
2021-07-05,513090,2794
2021-07-06,513090,2795
2021-07-07,513090,2796
2021-07-08,513090,2797
2021-07-09,159949,2798
2021-07-12,513090,2799
2021-07-13,512100,2800
2021-07-14,512100,2801
2021-07-15,512100,2802
2021-07-16,159949,2803
2021-07-19,510500,2804
2021-07-20,159949,2805
2021-07-21,159949,2806
2021-07-22,159949,2807
2021-07-23,512100,2808
2021-07-26,510050,2809
2021-07-27,513090,2810
2021-07-28,512480,2811
2021-07-29,512880,2812
2021-07-30,512880,2813
2021-08-02,512880,2814
2021-08-03,512880,2815
2021-08-04,512880,2816
2021-08-05,515880,2817
2021-08-06,512480,2818
2021-08-09,518880,2819
2021-08-10,510300,2820
2021-08-11,510300,2821
2021-08-12,512880,2822
2021-08-13,510300,2823
2021-08-16,512100,2824
2021-08-17,510500,2825
2021-08-18,513090,2826
2021-08-19,513090,2827
2021-08-20,513090,2828
2021-08-23,512880,2829
2021-08-24,513090,2830
2021-08-25,513090,2831
2021-08-26,513090,2832
2021-08-27,513090,2833
2021-08-30,513090,2834
2021-08-31,513090,2835
2021-09-01,510500,2836
2021-09-02,510500,2837
2021-09-03,510500,2838
2021-09-06,159949,2839
2021-09-07,510500,2840
2021-09-08,513090,2841
2021-09-09,512880,2842
2021-09-10,510500,2843
2021-09-13,512480,2844
2021-09-14,510500,2845
2021-09-15,510500,2846
2021-09-16,512100,2847
2021-09-17,510500,2848
2021-09-22,510500,2849
2021-09-23,518880,2850
2021-09-24,510050,2851
2021-09-27,510050,2852
2021-09-28,512100,2853
2021-09-29,515880,2854
2021-09-30,513090,2855
2021-10-08,510050,2856
2021-10-11,510050,2857
2021-10-12,159949,2858
2021-10-13,510050,2859
2021-10-14,518880,2860
2021-10-15,159949,2861
2021-10-18,518880,2862
2021-10-19,510300,2863
2021-10-20,,2864
2021-10-21,515880,2865
2021-10-22,512480,2866
2021-10-25,159949,2867
2021-10-26,515880,2868
2021-10-27,510050,2869
2021-10-28,510300,2870
2021-10-29,510300,2871
2021-11-01,515880,2872
2021-11-02,515880,2873
2021-11-03,515880,2874
2021-11-04,515880,2875
2021-11-05,515880,2876
2021-11-08,515880,2877
2021-11-09,515880,2878
2021-11-10,515880,2879
2021-11-11,513090,2880
2021-11-12,515880,2881
2021-11-15,518880,2882
2021-11-16,518880,2883
2021-11-17,518880,2884
2021-11-18,510500,2885
2021-11-19,510500,2886
2021-11-22,512880,2887
2021-11-23,512880,2888
2021-11-24,512480,2889
2021-11-25,512480,2890
2021-11-26,512480,2891
2021-11-29,512480,2892
2021-11-30,512480,2893
2021-12-01,513090,2894
2021-12-02,588000,2895
2021-12-03,588000,2896
2021-12-06,588000,2897
2021-12-07,512480,2898
2021-12-08,510300,2899
2021-12-09,510300,2900
2021-12-10,510300,2901
2021-12-13,510300,2902
2021-12-14,510300,2903
2021-12-15,510300,2904
2021-12-16,510050,2905
2021-12-17,510500,2906
2021-12-20,510500,2907
2021-12-21,510050,2908
2021-12-22,512880,2909
2021-12-23,512880,2910
2021-12-24,512880,2911
2021-12-27,512880,2912
2021-12-28,513090,2913
2021-12-29,159949,2914
2021-12-30,518880,2915
2021-12-31,512880,2916
2022-01-04,512100,2917
2022-01-05,512100,2918
2022-01-06,512100,2919
2022-01-07,512100,2920
2022-01-10,515880,2921
2022-01-11,512480,2922
2022-01-12,513090,2923
2022-01-13,510050,2924
2022-01-14,513090,2925
2022-01-17,510300,2926
2022-01-18,510300,2927
2022-01-19,510300,2928
2022-01-20,510300,2929
2022-01-21,510300,2930
2022-01-24,510500,2931
2022-01-25,510050,2932
2022-01-26,510050,2933
2022-01-27,512100,2934
2022-01-28,510500,2935
2022-02-07,512480,2936
2022-02-08,518880,2937
2022-02-09,510500,2938
2022-02-10,510300,2939
2022-02-11,159949,2940
2022-02-14,512880,2941
2022-02-15,512880,2942
2022-02-16,159949,2943
2022-02-17,512880,2944
2022-02-18,512880,2945
2022-02-21,159949,2946
2022-02-22,510050,2947
2022-02-23,512480,2948
2022-02-24,512480,2949
2022-02-25,518880,2950
2022-02-28,518880,2951
2022-03-01,510500,2952
2022-03-02,159949,2953
2022-03-03,159949,2954
2022-03-04,510050,2955
2022-03-07,510050,2956
2022-03-08,512100,2957
2022-03-09,512100,2958
2022-03-10,518880,2959
2022-03-11,518880,2960
2022-03-14,588000,2961
2022-03-15,588000,2962
2022-03-16,588000,2963
2022-03-17,510300,2964
2022-03-18,159949,2965
2022-03-21,159949,2966
2022-03-22,159949,2967
2022-03-23,515880,2968
2022-03-24,515880,2969
2022-03-25,159949,2970
2022-03-28,159949,2971
2022-03-29,510050,2972
2022-03-30,510050,2973
2022-03-31,159949,2974
2022-04-01,513090,2975
2022-04-06,512480,2976
2022-04-07,512880,2977
2022-04-08,512880,2978
2022-04-11,512880,2979
2022-04-12,512880,2980
2022-04-13,512880,2981
2022-04-14,512880,2982
2022-04-15,512880,2983
2022-04-18,512880,2984
2022-04-19,512880,2985
2022-04-20,512880,2986
2022-04-21,510500,2987
2022-04-22,518880,2988
2022-04-25,518880,2989
2022-04-26,512100,2990
2022-04-27,515880,2991
2022-04-28,159949,2992
2022-04-29,515880,2993
2022-05-05,159949,2994
2022-05-06,159949,2995
2022-05-09,588000,2996
2022-05-10,513090,2997
2022-05-11,515880,2998
2022-05-12,588000,2999
2022-05-13,588000,3000
2022-05-16,588000,3001
2022-05-17,588000,3002
2022-05-18,512480,3003
2022-05-19,588000,3004
2022-05-20,588000,3005
2022-05-23,510050,3006
2022-05-24,512480,3007
2022-05-25,510300,3008
2022-05-26,515880,3009
2022-05-27,512100,3010
2022-05-30,518880,3011
2022-05-31,510500,3012
2022-06-01,510300,3013
2022-06-02,588000,3014
2022-06-06,510500,3015
2022-06-07,515880,3016
2022-06-08,159949,3017
2022-06-09,159949,3018
2022-06-10,510500,3019
2022-06-13,510050,3020
2022-06-14,159949,3021
2022-06-15,513090,3022
2022-06-16,512880,3023
2022-06-17,512880,3024
2022-06-20,512880,3025
2022-06-21,512880,3026
2022-06-22,512880,3027
2022-06-23,512880,3028
2022-06-24,510050,3029
2022-06-27,510300,3030
2022-06-28,515880,3031
2022-06-29,510300,3032
2022-06-30,510300,3033
2022-07-01,513180,3034
2022-07-04,515880,3035
2022-07-05,513180,3036
2022-07-06,513180,3037
2022-07-07,513180,3038
2022-07-08,513180,3039
2022-07-11,513180,3040
2022-07-12,518880,3041
2022-07-13,518880,3042
2022-07-14,518880,3043
2022-07-15,518880,3044
2022-07-18,518880,3045
2022-07-19,159949,3046
2022-07-20,518880,3047
2022-07-21,512480,3048
2022-07-22,510500,3049
2022-07-25,518880,3050
2022-07-26,518880,3051
2022-07-27,518880,3052
2022-07-28,518880,3053
2022-07-29,518880,3054
2022-08-01,518880,3055
2022-08-02,512880,3056
2022-08-03,518880,3057
2022-08-04,518880,3058
2022-08-05,513090,3059
2022-08-08,512480,3060
2022-08-09,512480,3061
2022-08-10,512480,3062
2022-08-11,512480,3063
2022-08-12,512880,3064
2022-08-15,512880,3065
2022-08-16,512880,3066
2022-08-17,510500,3067
2022-08-18,515880,3068
2022-08-19,512100,3069
2022-08-22,512100,3070
2022-08-23,512100,3071
2022-08-24,512100,3072
2022-08-25,512100,3073
2022-08-26,512100,3074
2022-08-29,512100,3075
2022-08-30,512100,3076
2022-08-31,512100,3077
2022-09-01,512100,3078
2022-09-02,515880,3079
2022-09-05,512100,3080
2022-09-06,512100,3081
2022-09-07,512100,3082
2022-09-08,512100,3083
2022-09-09,512100,3084
2022-09-13,512100,3085
2022-09-14,513180,3086
2022-09-15,512100,3087
2022-09-16,513180,3088
2022-09-19,513180,3089
2022-09-20,513180,3090
2022-09-21,513180,3091
2022-09-22,513180,3092
2022-09-23,588000,3093
2022-09-26,510500,3094
2022-09-27,510500,3095
2022-09-28,510500,3096
2022-09-29,510500,3097
2022-09-30,510500,3098
2022-10-10,512480,3099
2022-10-11,510500,3100
2022-10-12,510500,3101
2022-10-13,518880,3102
2022-10-14,518880,3103
2022-10-17,518880,3104
2022-10-18,518880,3105
2022-10-19,518880,3106
2022-10-20,518880,3107
2022-10-21,512880,3108
2022-10-24,510050,3109
2022-10-25,510050,3110
2022-10-26,513180,3111
2022-10-27,513180,3112
2022-10-28,515880,3113
2022-10-31,515880,3114
2022-11-01,515880,3115
2022-11-02,510300,3116
2022-11-03,513180,3117
2022-11-04,510300,3118
2022-11-07,510300,3119
2022-11-08,510300,3120
2022-11-09,518880,3121
2022-11-10,518880,3122
2022-11-11,518880,3123
2022-11-14,518880,3124
2022-11-15,518880,3125
2022-11-16,512880,3126
2022-11-17,518880,3127
2022-11-18,512480,3128
2022-11-21,512880,3129
2022-11-22,513180,3130
2022-11-23,513180,3131
2022-11-24,513180,3132
2022-11-25,518880,3133
2022-11-28,513180,3134
2022-11-29,518880,3135
2022-11-30,518880,3136
2022-12-01,159949,3137
2022-12-02,510300,3138
2022-12-05,510050,3139
2022-12-06,518880,3140
2022-12-07,513180,3141
2022-12-08,513180,3142
2022-12-09,513180,3143
2022-12-12,588000,3144
2022-12-13,588000,3145
2022-12-14,588000,3146
2022-12-15,588000,3147
2022-12-16,159949,3148
2022-12-19,510500,3149
2022-12-20,512100,3150
2022-12-21,512480,3151
2022-12-22,,3152
2022-12-23,515880,3153
2022-12-26,518880,3154
2022-12-27,510500,3155
2022-12-28,512100,3156
2022-12-29,588000,3157
2022-12-30,588000,3158
2023-01-03,588000,3159
2023-01-04,588000,3160
2023-01-05,159949,3161
2023-01-06,159949,3162
2023-01-09,512100,3163
2023-01-10,513090,3164
2023-01-11,512100,3165
2023-01-12,518880,3166
2023-01-13,588000,3167
2023-01-16,588000,3168
2023-01-17,510300,3169
2023-01-18,510500,3170
2023-01-19,510300,3171
2023-01-20,512880,3172
2023-01-30,510300,3173
2023-01-31,510300,3174
2023-02-01,515880,3175
2023-02-02,515880,3176
2023-02-03,515880,3177
2023-02-06,515880,3178
2023-02-07,512880,3179
2023-02-08,512880,3180
2023-02-09,515880,3181
2023-02-10,515880,3182
2023-02-13,512880,3183
2023-02-14,515880,3184
2023-02-15,515880,3185
2023-02-16,515880,3186
2023-02-17,515880,3187
2023-02-20,512880,3188
2023-02-21,512480,3189
2023-02-22,512480,3190
2023-02-23,512480,3191
2023-02-24,512100,3192
2023-02-27,512480,3193
2023-02-28,588000,3194
2023-03-01,510300,3195
2023-03-02,513180,3196
2023-03-03,512480,3197
2023-03-06,512880,3198
2023-03-07,515880,3199
2023-03-08,515880,3200
2023-03-09,515880,3201
2023-03-10,513180,3202
2023-03-13,510300,3203
2023-03-14,512480,3204
2023-03-15,512480,3205
2023-03-16,512100,3206
2023-03-17,512100,3207
2023-03-20,518880,3208
2023-03-21,518880,3209
2023-03-22,518880,3210
2023-03-23,513180,3211
2023-03-24,513180,3212
2023-03-27,513180,3213
2023-03-28,515880,3214
2023-03-29,515880,3215
2023-03-30,515880,3216
2023-03-31,512480,3217
2023-04-03,512880,3218
2023-04-04,159949,3219
2023-04-06,159949,3220
2023-04-07,512480,3221
2023-04-10,510300,3222
2023-04-11,513090,3223
2023-04-12,588000,3224
2023-04-13,512480,3225
2023-04-14,512480,3226
2023-04-17,513090,3227
2023-04-18,513090,3228
2023-04-19,510050,3229
2023-04-20,159949,3230
2023-04-21,512100,3231
2023-04-24,159949,3232
2023-04-25,512100,3233
2023-04-26,159949,3234
2023-04-27,159949,3235
2023-04-28,510500,3236
2023-05-04,588000,3237
2023-05-05,588000,3238
2023-05-08,510300,3239
2023-05-09,510500,3240
2023-05-10,512880,3241
2023-05-11,512880,3242
2023-05-12,512880,3243
2023-05-15,512880,3244
2023-05-16,512880,3245
2023-05-17,512880,3246
2023-05-18,512880,3247
2023-05-19,510500,3248
2023-05-22,512880,3249
2023-05-23,510050,3250
2023-05-24,510050,3251
2023-05-25,513180,3252
2023-05-26,159949,3253
2023-05-29,159949,3254
2023-05-30,510050,3255
2023-05-31,518880,3256
2023-06-01,512480,3257
2023-06-02,512480,3258
2023-06-05,518880,3259
2023-06-06,588000,3260
2023-06-07,588000,3261
2023-06-08,588000,3262
2023-06-09,588000,3263
2023-06-12,510050,3264
2023-06-13,512480,3265
2023-06-14,510300,3266
2023-06-15,510300,3267
2023-06-16,510300,3268
2023-06-19,510300,3269
2023-06-20,510300,3270
2023-06-21,510300,3271
2023-06-26,515880,3272
2023-06-27,515880,3273
2023-06-28,515880,3274
2023-06-29,512880,3275
2023-06-30,159949,3276
2023-07-03,513180,3277
2023-07-04,513180,3278
2023-07-05,513180,3279
2023-07-06,513180,3280
2023-07-07,513090,3281
2023-07-10,159949,3282
2023-07-11,159949,3283
2023-07-12,515880,3284
2023-07-13,510500,3285
2023-07-14,159949,3286
2023-07-17,510500,3287
2023-07-18,510500,3288
2023-07-19,518880,3289
2023-07-20,518880,3290
2023-07-21,518880,3291
2023-07-24,518880,3292
2023-07-25,512880,3293
2023-07-26,512880,3294
2023-07-27,518880,3295
2023-07-28,518880,3296
2023-07-31,513090,3297
2023-08-01,513090,3298
2023-08-02,513090,3299
2023-08-03,510500,3300
2023-08-04,513120,3301
2023-08-07,513120,3302
2023-08-08,513180,3303
2023-08-09,513120,3304
2023-08-10,513120,3305
2023-08-11,513120,3306
2023-08-14,513120,3307
2023-08-15,512480,3308
2023-08-16,159949,3309
2023-08-17,512100,3310
2023-08-18,512100,3311
2023-08-21,512100,3312
2023-08-22,512100,3313
2023-08-23,512100,3314
2023-08-24,512880,3315
2023-08-25,510050,3316
2023-08-28,510050,3317
2023-08-29,512480,3318
2023-08-30,512480,3319
2023-08-31,588000,3320
2023-09-01,588000,3321
2023-09-04,510300,3322
2023-09-05,510300,3323
2023-09-06,510300,3324
2023-09-07,510300,3325
2023-09-08,510300,3326
2023-09-11,512480,3327
2023-09-12,512480,3328
2023-09-13,512480,3329
2023-09-14,512480,3330
2023-09-15,518880,3331
2023-09-18,515880,3332
2023-09-19,518880,3333
2023-09-20,515880,3334
2023-09-21,515880,3335
2023-09-22,515880,3336
2023-09-25,515880,3337
2023-09-26,515880,3338
2023-09-27,512100,3339
2023-09-28,513180,3340
2023-10-09,518880,3341
2023-10-10,518880,3342
2023-10-11,518880,3343
2023-10-12,518880,3344
2023-10-13,518880,3345
2023-10-16,518880,3346
2023-10-17,512880,3347
2023-10-18,513120,3348
2023-10-19,159949,3349
2023-10-20,518880,3350
2023-10-23,518880,3351
2023-10-24,510500,3352
2023-10-25,518880,3353
2023-10-26,513120,3354
2023-10-27,513120,3355
2023-10-30,513120,3356
2023-10-31,513120,3357
2023-11-01,512100,3358
2023-11-02,512100,3359
2023-11-03,512100,3360
2023-11-06,512100,3361
2023-11-07,512880,3362
2023-11-08,512880,3363
2023-11-09,510050,3364
2023-11-10,510050,3365
2023-11-13,510050,3366
2023-11-14,510050,3367
2023-11-15,510300,3368
2023-11-16,510050,3369
2023-11-17,510050,3370
2023-11-20,512880,3371
2023-11-21,512480,3372
2023-11-22,159949,3373
2023-11-23,512100,3374
2023-11-24,513180,3375
2023-11-27,510050,3376
2023-11-28,513180,3377
2023-11-29,513180,3378
2023-11-30,513180,3379
2023-12-01,512100,3380
2023-12-04,513120,3381
2023-12-05,515880,3382
2023-12-06,513090,3383
2023-12-07,513090,3384
2023-12-08,515880,3385
2023-12-11,515880,3386
2023-12-12,515880,3387
2023-12-13,513120,3388
2023-12-14,513120,3389
2023-12-15,513120,3390
2023-12-18,510300,3391
2023-12-19,510300,3392
2023-12-20,512880,3393
2023-12-21,510050,3394
2023-12-22,513180,3395
2023-12-25,588200,3396
2023-12-26,588200,3397
2023-12-27,513180,3398
2023-12-28,513180,3399
2023-12-29,510050,3400
2024-01-02,510050,3401
2024-01-03,510050,3402
2024-01-04,510050,3403
2024-01-05,513090,3404
2024-01-08,513090,3405
2024-01-09,513120,3406
2024-01-10,513090,3407
2024-01-11,512100,3408
2024-01-12,512100,3409
2024-01-15,513180,3410
2024-01-16,512100,3411
2024-01-17,512100,3412
2024-01-18,513310,3413
